Date,Hour,Minute,Segment,Avg_total_toll
2021-12-20,6,5,3420 - Auto Mall NB,0.5
2021-12-20,6,5,3430 - Mowry NB,0.75
2021-12-20,6,5,3440 - Decoto/84 NB,0.5
2021-12-20,6,5,3450 - Whipple NB,0.5
2021-12-20,6,5,3460 - Hesperian/238 NB,0.75
2021-12-20,6,10,3420 - Auto Mall NB,0.5
2021-12-20,6,10,3430 - Mowry NB,0.75
2021-12-20,6,10,3440 - Decoto/84 NB,0.75
2021-12-20,6,10,3450 - Whipple NB,0.5
2021-12-20,6,10,3460 - Hesperian/238 NB,0.75
2021-12-20,6,15,3420 - Auto Mall NB,0.5
2021-12-20,6,15,3430 - Mowry NB,0.75
2021-12-20,6,15,3440 - Decoto/84 NB,0.75
2021-12-20,6,15,3450 - Whipple NB,0.5
2021-12-20,6,15,3460 - Hesperian/238 NB,1.0
2021-12-20,6,20,3420 - Auto Mall NB,0.5
2021-12-20,6,20,3430 - Mowry NB,0.75
2021-12-20,6,20,3440 - Decoto/84 NB,0.75
2021-12-20,6,20,3450 - Whipple NB,0.5
2021-12-20,6,20,3460 - Hesperian/238 NB,0.75
2021-12-20,6,25,3420 - Auto Mall NB,0.5
2021-12-20,6,25,3430 - Mowry NB,0.75
2021-12-20,6,25,3440 - Decoto/84 NB,0.5
2021-12-20,6,25,3450 - Whipple NB,0.5
2021-12-20,6,25,3460 - Hesperian/238 NB,0.75
2021-12-20,6,30,3420 - Auto Mall NB,0.5
2021-12-20,6,30,3430 - Mowry NB,0.75
2021-12-20,6,30,3440 - Decoto/84 NB,0.75
2021-12-20,6,30,3450 - Whipple NB,0.5
2021-12-20,6,30,3460 - Hesperian/238 NB,1.0
2021-12-20,6,35,3420 - Auto Mall NB,0.5
2021-12-20,6,35,3430 - Mowry NB,0.75
2021-12-20,6,35,3440 - Decoto/84 NB,0.75
2021-12-20,6,35,3450 - Whipple NB,0.5
2021-12-20,6,35,3460 - Hesperian/238 NB,1.0
2021-12-20,6,40,3420 - Auto Mall NB,0.5
2021-12-20,6,40,3430 - Mowry NB,0.75
2021-12-20,6,40,3440 - Decoto/84 NB,0.75
2021-12-20,6,40,3450 - Whipple NB,0.5
2021-12-20,6,40,3460 - Hesperian/238 NB,1.0
2021-12-20,6,45,3420 - Auto Mall NB,0.5
2021-12-20,6,45,3430 - Mowry NB,0.75
2021-12-20,6,45,3440 - Decoto/84 NB,0.75
2021-12-20,6,45,3450 - Whipple NB,0.5
2021-12-20,6,45,3460 - Hesperian/238 NB,1.0
2021-12-20,6,50,3420 - Auto Mall NB,0.5
2021-12-20,6,50,3430 - Mowry NB,0.75
2021-12-20,6,50,3440 - Decoto/84 NB,0.75
2021-12-20,6,50,3450 - Whipple NB,0.75
2021-12-20,6,50,3460 - Hesperian/238 NB,1.0
2021-12-20,6,55,3420 - Auto Mall NB,0.5
2021-12-20,6,55,3430 - Mowry NB,0.75
2021-12-20,6,55,3440 - Decoto/84 NB,0.75
2021-12-20,6,55,3450 - Whipple NB,0.5
2021-12-20,6,55,3460 - Hesperian/238 NB,1.0
2021-12-20,7,0,3420 - Auto Mall NB,0.5
2021-12-20,7,0,3430 - Mowry NB,0.75
2021-12-20,7,0,3440 - Decoto/84 NB,0.75
2021-12-20,7,0,3450 - Whipple NB,0.5
2021-12-20,7,0,3460 - Hesperian/238 NB,1.0
2021-12-20,7,5,3420 - Auto Mall NB,0.5
2021-12-20,7,5,3430 - Mowry NB,0.75
2021-12-20,7,5,3440 - Decoto/84 NB,0.75
2021-12-20,7,5,3450 - Whipple NB,0.75
2021-12-20,7,5,3460 - Hesperian/238 NB,1.0
2021-12-20,7,10,3420 - Auto Mall NB,0.5
2021-12-20,7,10,3430 - Mowry NB,0.75
2021-12-20,7,10,3440 - Decoto/84 NB,0.75
2021-12-20,7,10,3450 - Whipple NB,0.5
2021-12-20,7,10,3460 - Hesperian/238 NB,1.0
2021-12-20,7,15,3420 - Auto Mall NB,0.5
2021-12-20,7,15,3430 - Mowry NB,0.75
2021-12-20,7,15,3440 - Decoto/84 NB,0.75
2021-12-20,7,15,3450 - Whipple NB,0.5
2021-12-20,7,15,3460 - Hesperian/238 NB,0.75
2021-12-20,7,20,3420 - Auto Mall NB,0.5
2021-12-20,7,20,3430 - Mowry NB,0.75
2021-12-20,7,20,3440 - Decoto/84 NB,0.75
2021-12-20,7,20,3450 - Whipple NB,0.5
2021-12-20,7,20,3460 - Hesperian/238 NB,1.0
2021-12-20,7,25,3420 - Auto Mall NB,0.5
2021-12-20,7,25,3430 - Mowry NB,0.75
2021-12-20,7,25,3440 - Decoto/84 NB,0.75
2021-12-20,7,25,3450 - Whipple NB,0.75
2021-12-20,7,25,3460 - Hesperian/238 NB,1.0
2021-12-20,7,30,3420 - Auto Mall NB,0.5
2021-12-20,7,30,3430 - Mowry NB,1.0
2021-12-20,7,30,3440 - Decoto/84 NB,0.75
2021-12-20,7,30,3450 - Whipple NB,0.5
2021-12-20,7,30,3460 - Hesperian/238 NB,1.25
2021-12-20,7,35,3420 - Auto Mall NB,0.5
2021-12-20,7,35,3430 - Mowry NB,0.75
2021-12-20,7,35,3440 - Decoto/84 NB,0.75
2021-12-20,7,35,3450 - Whipple NB,0.75
2021-12-20,7,35,3460 - Hesperian/238 NB,1.25
2021-12-20,7,40,3420 - Auto Mall NB,0.5
2021-12-20,7,40,3430 - Mowry NB,0.75
2021-12-20,7,40,3440 - Decoto/84 NB,0.75
2021-12-20,7,40,3450 - Whipple NB,0.75
2021-12-20,7,40,3460 - Hesperian/238 NB,1.25
2021-12-20,7,45,3420 - Auto Mall NB,0.5
2021-12-20,7,45,3430 - Mowry NB,1.0
2021-12-20,7,45,3440 - Decoto/84 NB,0.75
2021-12-20,7,45,3450 - Whipple NB,0.75
2021-12-20,7,45,3460 - Hesperian/238 NB,1.5
2021-12-20,7,50,3420 - Auto Mall NB,0.5
2021-12-20,7,50,3430 - Mowry NB,1.0
2021-12-20,7,50,3440 - Decoto/84 NB,0.75
2021-12-20,7,50,3450 - Whipple NB,0.75
2021-12-20,7,50,3460 - Hesperian/238 NB,1.25
2021-12-20,7,55,3420 - Auto Mall NB,0.5
2021-12-20,7,55,3430 - Mowry NB,0.75
2021-12-20,7,55,3440 - Decoto/84 NB,0.75
2021-12-20,7,55,3450 - Whipple NB,1.0
2021-12-20,7,55,3460 - Hesperian/238 NB,1.25
2021-12-20,8,0,3420 - Auto Mall NB,0.5
2021-12-20,8,0,3430 - Mowry NB,0.75
2021-12-20,8,0,3440 - Decoto/84 NB,0.75
2021-12-20,8,0,3450 - Whipple NB,0.75
2021-12-20,8,0,3460 - Hesperian/238 NB,1.5
2021-12-20,8,5,3420 - Auto Mall NB,0.5
2021-12-20,8,5,3430 - Mowry NB,0.75
2021-12-20,8,5,3440 - Decoto/84 NB,0.75
2021-12-20,8,5,3450 - Whipple NB,0.5
2021-12-20,8,5,3460 - Hesperian/238 NB,1.0
2021-12-20,8,10,3420 - Auto Mall NB,0.5
2021-12-20,8,10,3430 - Mowry NB,0.75
2021-12-20,8,10,3440 - Decoto/84 NB,0.75
2021-12-20,8,10,3450 - Whipple NB,0.5
2021-12-20,8,10,3460 - Hesperian/238 NB,0.75
2021-12-20,8,15,3420 - Auto Mall NB,0.5
2021-12-20,8,15,3430 - Mowry NB,0.75
2021-12-20,8,15,3440 - Decoto/84 NB,0.75
2021-12-20,8,15,3450 - Whipple NB,0.5
2021-12-20,8,15,3460 - Hesperian/238 NB,1.0
2021-12-20,8,20,3420 - Auto Mall NB,0.5
2021-12-20,8,20,3430 - Mowry NB,0.75
2021-12-20,8,20,3440 - Decoto/84 NB,0.75
2021-12-20,8,20,3450 - Whipple NB,0.5
2021-12-20,8,20,3460 - Hesperian/238 NB,1.0
2021-12-20,8,25,3420 - Auto Mall NB,0.5
2021-12-20,8,25,3430 - Mowry NB,0.75
2021-12-20,8,25,3440 - Decoto/84 NB,0.75
2021-12-20,8,25,3450 - Whipple NB,0.75
2021-12-20,8,25,3460 - Hesperian/238 NB,1.25
2021-12-20,8,30,3420 - Auto Mall NB,0.5
2021-12-20,8,30,3430 - Mowry NB,0.75
2021-12-20,8,30,3440 - Decoto/84 NB,0.75
2021-12-20,8,30,3450 - Whipple NB,0.75
2021-12-20,8,30,3460 - Hesperian/238 NB,1.0
2021-12-20,8,35,3420 - Auto Mall NB,0.5
2021-12-20,8,35,3430 - Mowry NB,0.75
2021-12-20,8,35,3440 - Decoto/84 NB,0.75
2021-12-20,8,35,3450 - Whipple NB,0.75
2021-12-20,8,35,3460 - Hesperian/238 NB,1.25
2021-12-20,8,40,3420 - Auto Mall NB,0.5
2021-12-20,8,40,3430 - Mowry NB,0.75
2021-12-20,8,40,3440 - Decoto/84 NB,0.75
2021-12-20,8,40,3450 - Whipple NB,0.5
2021-12-20,8,40,3460 - Hesperian/238 NB,1.25
2021-12-20,8,45,3420 - Auto Mall NB,0.5
2021-12-20,8,45,3430 - Mowry NB,0.75
2021-12-20,8,45,3440 - Decoto/84 NB,0.5
2021-12-20,8,45,3450 - Whipple NB,0.5
2021-12-20,8,45,3460 - Hesperian/238 NB,1.0
2021-12-20,8,50,3420 - Auto Mall NB,0.5
2021-12-20,8,50,3430 - Mowry NB,0.75
2021-12-20,8,50,3440 - Decoto/84 NB,0.75
2021-12-20,8,50,3450 - Whipple NB,0.5
2021-12-20,8,50,3460 - Hesperian/238 NB,1.0
2021-12-20,8,55,3420 - Auto Mall NB,0.5
2021-12-20,8,55,3430 - Mowry NB,0.75
2021-12-20,8,55,3440 - Decoto/84 NB,0.75
2021-12-20,8,55,3450 - Whipple NB,0.5
2021-12-20,8,55,3460 - Hesperian/238 NB,1.0
2021-12-20,9,0,3420 - Auto Mall NB,0.5
2021-12-20,9,0,3430 - Mowry NB,0.75
2021-12-20,9,0,3440 - Decoto/84 NB,0.75
2021-12-20,9,0,3450 - Whipple NB,0.5
2021-12-20,9,0,3460 - Hesperian/238 NB,0.75
2021-12-20,9,5,3420 - Auto Mall NB,0.5
2021-12-20,9,5,3430 - Mowry NB,0.75
2021-12-20,9,5,3440 - Decoto/84 NB,0.5
2021-12-20,9,5,3450 - Whipple NB,0.5
2021-12-20,9,5,3460 - Hesperian/238 NB,1.0
2021-12-20,9,10,3420 - Auto Mall NB,0.5
2021-12-20,9,10,3430 - Mowry NB,0.75
2021-12-20,9,10,3440 - Decoto/84 NB,0.75
2021-12-20,9,10,3450 - Whipple NB,0.5
2021-12-20,9,10,3460 - Hesperian/238 NB,0.75
2021-12-20,9,15,3420 - Auto Mall NB,0.5
2021-12-20,9,15,3430 - Mowry NB,0.75
2021-12-20,9,15,3440 - Decoto/84 NB,0.5
2021-12-20,9,15,3450 - Whipple NB,0.5
2021-12-20,9,15,3460 - Hesperian/238 NB,1.0
2021-12-20,9,20,3420 - Auto Mall NB,0.5
2021-12-20,9,20,3430 - Mowry NB,0.75
2021-12-20,9,20,3440 - Decoto/84 NB,0.5
2021-12-20,9,20,3450 - Whipple NB,0.5
2021-12-20,9,20,3460 - Hesperian/238 NB,1.0
2021-12-20,9,25,3420 - Auto Mall NB,0.5
2021-12-20,9,25,3430 - Mowry NB,0.75
2021-12-20,9,25,3440 - Decoto/84 NB,0.5
2021-12-20,9,25,3450 - Whipple NB,0.5
2021-12-20,9,25,3460 - Hesperian/238 NB,1.0
2021-12-20,9,30,3420 - Auto Mall NB,0.5
2021-12-20,9,30,3430 - Mowry NB,0.75
2021-12-20,9,30,3440 - Decoto/84 NB,0.5
2021-12-20,9,30,3450 - Whipple NB,0.5
2021-12-20,9,30,3460 - Hesperian/238 NB,1.25
2021-12-20,9,35,3420 - Auto Mall NB,0.5
2021-12-20,9,35,3430 - Mowry NB,0.75
2021-12-20,9,35,3440 - Decoto/84 NB,0.75
2021-12-20,9,35,3450 - Whipple NB,0.5
2021-12-20,9,35,3460 - Hesperian/238 NB,1.5
2021-12-20,9,40,3420 - Auto Mall NB,0.5
2021-12-20,9,40,3430 - Mowry NB,0.75
2021-12-20,9,40,3440 - Decoto/84 NB,0.75
2021-12-20,9,40,3450 - Whipple NB,0.5
2021-12-20,9,40,3460 - Hesperian/238 NB,1.25
2021-12-20,9,45,3420 - Auto Mall NB,0.5
2021-12-20,9,45,3430 - Mowry NB,0.75
2021-12-20,9,45,3440 - Decoto/84 NB,0.75
2021-12-20,9,45,3450 - Whipple NB,0.5
2021-12-20,9,45,3460 - Hesperian/238 NB,1.0
2021-12-20,9,50,3420 - Auto Mall NB,0.5
2021-12-20,9,50,3430 - Mowry NB,0.75
2021-12-20,9,50,3440 - Decoto/84 NB,0.5
2021-12-20,9,50,3450 - Whipple NB,0.5
2021-12-20,9,50,3460 - Hesperian/238 NB,1.0
2021-12-20,9,55,3420 - Auto Mall NB,0.5
2021-12-20,9,55,3430 - Mowry NB,0.75
2021-12-20,9,55,3440 - Decoto/84 NB,0.5
2021-12-20,9,55,3450 - Whipple NB,0.5
2021-12-20,9,55,3460 - Hesperian/238 NB,0.75
2021-12-20,10,0,3420 - Auto Mall NB,0.5
2021-12-20,10,0,3430 - Mowry NB,0.75
2021-12-20,10,0,3440 - Decoto/84 NB,0.5
2021-12-20,10,0,3450 - Whipple NB,0.5
2021-12-20,10,0,3460 - Hesperian/238 NB,0.75
2021-12-20,10,5,3420 - Auto Mall NB,0.5
2021-12-20,10,5,3430 - Mowry NB,0.75
2021-12-20,10,5,3440 - Decoto/84 NB,0.5
2021-12-20,10,5,3450 - Whipple NB,0.5
2021-12-20,10,5,3460 - Hesperian/238 NB,1.0
2021-12-20,10,10,3420 - Auto Mall NB,0.5
2021-12-20,10,10,3430 - Mowry NB,0.75
2021-12-20,10,10,3440 - Decoto/84 NB,0.5
2021-12-20,10,10,3450 - Whipple NB,0.5
2021-12-20,10,10,3460 - Hesperian/238 NB,1.0
2021-12-20,10,15,3420 - Auto Mall NB,0.5
2021-12-20,10,15,3430 - Mowry NB,0.75
2021-12-20,10,15,3440 - Decoto/84 NB,0.75
2021-12-20,10,15,3450 - Whipple NB,0.5
2021-12-20,10,15,3460 - Hesperian/238 NB,1.0
2021-12-20,10,20,3420 - Auto Mall NB,0.5
2021-12-20,10,20,3430 - Mowry NB,0.75
2021-12-20,10,20,3440 - Decoto/84 NB,0.5
2021-12-20,10,20,3450 - Whipple NB,0.5
2021-12-20,10,20,3460 - Hesperian/238 NB,0.75
2021-12-20,10,25,3420 - Auto Mall NB,0.5
2021-12-20,10,25,3430 - Mowry NB,0.75
2021-12-20,10,25,3440 - Decoto/84 NB,0.75
2021-12-20,10,25,3450 - Whipple NB,0.75
2021-12-20,10,25,3460 - Hesperian/238 NB,1.0
2021-12-20,10,30,3420 - Auto Mall NB,0.5
2021-12-20,10,30,3430 - Mowry NB,0.75
2021-12-20,10,30,3440 - Decoto/84 NB,0.5
2021-12-20,10,30,3450 - Whipple NB,0.5
2021-12-20,10,30,3460 - Hesperian/238 NB,1.0
2021-12-20,10,35,3420 - Auto Mall NB,0.5
2021-12-20,10,35,3430 - Mowry NB,0.75
2021-12-20,10,35,3440 - Decoto/84 NB,0.75
2021-12-20,10,35,3450 - Whipple NB,0.5
2021-12-20,10,35,3460 - Hesperian/238 NB,1.0
2021-12-20,10,40,3420 - Auto Mall NB,0.5
2021-12-20,10,40,3430 - Mowry NB,0.75
2021-12-20,10,40,3440 - Decoto/84 NB,0.75
2021-12-20,10,40,3450 - Whipple NB,0.5
2021-12-20,10,40,3460 - Hesperian/238 NB,1.0
2021-12-20,10,45,3420 - Auto Mall NB,0.5
2021-12-20,10,45,3430 - Mowry NB,0.75
2021-12-20,10,45,3440 - Decoto/84 NB,0.75
2021-12-20,10,45,3450 - Whipple NB,0.75
2021-12-20,10,45,3460 - Hesperian/238 NB,1.0
2021-12-20,10,50,3420 - Auto Mall NB,0.5
2021-12-20,10,50,3430 - Mowry NB,0.75
2021-12-20,10,50,3440 - Decoto/84 NB,0.5
2021-12-20,10,50,3450 - Whipple NB,0.5
2021-12-20,10,50,3460 - Hesperian/238 NB,1.25
2021-12-20,10,55,3420 - Auto Mall NB,0.5
2021-12-20,10,55,3430 - Mowry NB,0.75
2021-12-20,10,55,3440 - Decoto/84 NB,0.75
2021-12-20,10,55,3450 - Whipple NB,0.5
2021-12-20,10,55,3460 - Hesperian/238 NB,1.0
2021-12-20,11,0,3420 - Auto Mall NB,0.5
2021-12-20,11,0,3430 - Mowry NB,0.75
2021-12-20,11,0,3440 - Decoto/84 NB,0.75
2021-12-20,11,0,3450 - Whipple NB,0.75
2021-12-20,11,0,3460 - Hesperian/238 NB,0.75
2021-12-20,11,5,3420 - Auto Mall NB,0.5
2021-12-20,11,5,3430 - Mowry NB,0.75
2021-12-20,11,5,3440 - Decoto/84 NB,0.75
2021-12-20,11,5,3450 - Whipple NB,0.5
2021-12-20,11,5,3460 - Hesperian/238 NB,1.0
2021-12-20,11,10,3420 - Auto Mall NB,0.5
2021-12-20,11,10,3430 - Mowry NB,0.75
2021-12-20,11,10,3440 - Decoto/84 NB,0.75
2021-12-20,11,10,3450 - Whipple NB,0.75
2021-12-20,11,10,3460 - Hesperian/238 NB,1.0
2021-12-20,11,15,3420 - Auto Mall NB,0.5
2021-12-20,11,15,3430 - Mowry NB,0.75
2021-12-20,11,15,3440 - Decoto/84 NB,0.75
2021-12-20,11,15,3450 - Whipple NB,0.75
2021-12-20,11,15,3460 - Hesperian/238 NB,1.0
2021-12-20,11,20,3420 - Auto Mall NB,0.5
2021-12-20,11,20,3430 - Mowry NB,0.75
2021-12-20,11,20,3440 - Decoto/84 NB,0.75
2021-12-20,11,20,3450 - Whipple NB,0.5
2021-12-20,11,20,3460 - Hesperian/238 NB,1.0
2021-12-20,11,25,3420 - Auto Mall NB,0.5
2021-12-20,11,25,3430 - Mowry NB,0.75
2021-12-20,11,25,3440 - Decoto/84 NB,0.75
2021-12-20,11,25,3450 - Whipple NB,0.75
2021-12-20,11,25,3460 - Hesperian/238 NB,1.25
2021-12-20,11,30,3420 - Auto Mall NB,0.5
2021-12-20,11,30,3430 - Mowry NB,0.75
2021-12-20,11,30,3440 - Decoto/84 NB,0.75
2021-12-20,11,30,3450 - Whipple NB,0.75
2021-12-20,11,30,3460 - Hesperian/238 NB,1.5
2021-12-20,11,35,3420 - Auto Mall NB,0.5
2021-12-20,11,35,3430 - Mowry NB,0.75
2021-12-20,11,35,3440 - Decoto/84 NB,0.75
2021-12-20,11,35,3450 - Whipple NB,0.75
2021-12-20,11,35,3460 - Hesperian/238 NB,2.5
2021-12-20,11,40,3420 - Auto Mall NB,0.5
2021-12-20,11,40,3430 - Mowry NB,0.75
2021-12-20,11,40,3440 - Decoto/84 NB,0.75
2021-12-20,11,40,3450 - Whipple NB,0.75
2021-12-20,11,40,3460 - Hesperian/238 NB,2.25
2021-12-20,11,45,3420 - Auto Mall NB,0.5
2021-12-20,11,45,3430 - Mowry NB,0.75
2021-12-20,11,45,3440 - Decoto/84 NB,0.75
2021-12-20,11,45,3450 - Whipple NB,0.5
2021-12-20,11,45,3460 - Hesperian/238 NB,2.5
2021-12-20,11,50,3420 - Auto Mall NB,0.5
2021-12-20,11,50,3430 - Mowry NB,0.75
2021-12-20,11,50,3440 - Decoto/84 NB,0.75
2021-12-20,11,50,3450 - Whipple NB,0.5
2021-12-20,11,50,3460 - Hesperian/238 NB,2.5
2021-12-20,11,55,3420 - Auto Mall NB,0.5
2021-12-20,11,55,3430 - Mowry NB,0.75
2021-12-20,11,55,3440 - Decoto/84 NB,0.75
2021-12-20,11,55,3450 - Whipple NB,0.5
2021-12-20,11,55,3460 - Hesperian/238 NB,3.0
2021-12-20,12,0,3420 - Auto Mall NB,0.5
2021-12-20,12,0,3430 - Mowry NB,0.75
2021-12-20,12,0,3440 - Decoto/84 NB,0.75
2021-12-20,12,0,3450 - Whipple NB,0.5
2021-12-20,12,0,3460 - Hesperian/238 NB,2.0
2021-12-20,12,5,3420 - Auto Mall NB,0.5
2021-12-20,12,5,3430 - Mowry NB,0.75
2021-12-20,12,5,3440 - Decoto/84 NB,0.75
2021-12-20,12,5,3450 - Whipple NB,0.75
2021-12-20,12,5,3460 - Hesperian/238 NB,1.75
2021-12-20,12,10,3420 - Auto Mall NB,0.5
2021-12-20,12,10,3430 - Mowry NB,0.75
2021-12-20,12,10,3440 - Decoto/84 NB,0.75
2021-12-20,12,10,3450 - Whipple NB,0.5
2021-12-20,12,10,3460 - Hesperian/238 NB,2.5
2021-12-20,12,15,3420 - Auto Mall NB,0.5
2021-12-20,12,15,3430 - Mowry NB,0.75
2021-12-20,12,15,3440 - Decoto/84 NB,0.75
2021-12-20,12,15,3450 - Whipple NB,0.5
2021-12-20,12,15,3460 - Hesperian/238 NB,2.25
2021-12-20,12,20,3420 - Auto Mall NB,0.5
2021-12-20,12,20,3430 - Mowry NB,0.75
2021-12-20,12,20,3440 - Decoto/84 NB,0.75
2021-12-20,12,20,3450 - Whipple NB,0.5
2021-12-20,12,20,3460 - Hesperian/238 NB,1.75
2021-12-20,12,25,3420 - Auto Mall NB,0.5
2021-12-20,12,25,3430 - Mowry NB,0.75
2021-12-20,12,25,3440 - Decoto/84 NB,0.75
2021-12-20,12,25,3450 - Whipple NB,0.5
2021-12-20,12,25,3460 - Hesperian/238 NB,2.25
2021-12-20,12,30,3420 - Auto Mall NB,0.5
2021-12-20,12,30,3430 - Mowry NB,0.75
2021-12-20,12,30,3440 - Decoto/84 NB,0.75
2021-12-20,12,30,3450 - Whipple NB,0.75
2021-12-20,12,30,3460 - Hesperian/238 NB,1.5
2021-12-20,12,35,3420 - Auto Mall NB,0.5
2021-12-20,12,35,3430 - Mowry NB,0.75
2021-12-20,12,35,3440 - Decoto/84 NB,0.75
2021-12-20,12,35,3450 - Whipple NB,0.75
2021-12-20,12,35,3460 - Hesperian/238 NB,2.5
2021-12-20,12,40,3420 - Auto Mall NB,0.5
2021-12-20,12,40,3430 - Mowry NB,1.0
2021-12-20,12,40,3440 - Decoto/84 NB,0.75
2021-12-20,12,40,3450 - Whipple NB,0.75
2021-12-20,12,40,3460 - Hesperian/238 NB,3.5
2021-12-20,12,45,3420 - Auto Mall NB,0.5
2021-12-20,12,45,3430 - Mowry NB,0.75
2021-12-20,12,45,3440 - Decoto/84 NB,0.75
2021-12-20,12,45,3450 - Whipple NB,0.75
2021-12-20,12,45,3460 - Hesperian/238 NB,2.5
2021-12-20,12,50,3420 - Auto Mall NB,0.5
2021-12-20,12,50,3430 - Mowry NB,0.75
2021-12-20,12,50,3440 - Decoto/84 NB,0.75
2021-12-20,12,50,3450 - Whipple NB,0.75
2021-12-20,12,50,3460 - Hesperian/238 NB,3.5
2021-12-20,12,55,3420 - Auto Mall NB,0.5
2021-12-20,12,55,3430 - Mowry NB,1.0
2021-12-20,12,55,3440 - Decoto/84 NB,0.75
2021-12-20,12,55,3450 - Whipple NB,0.75
2021-12-20,12,55,3460 - Hesperian/238 NB,3.25
2021-12-20,13,0,3420 - Auto Mall NB,0.5
2021-12-20,13,0,3430 - Mowry NB,0.75
2021-12-20,13,0,3440 - Decoto/84 NB,0.75
2021-12-20,13,0,3450 - Whipple NB,0.75
2021-12-20,13,0,3460 - Hesperian/238 NB,4.25
2021-12-20,13,5,3420 - Auto Mall NB,0.75
2021-12-20,13,5,3430 - Mowry NB,1.0
2021-12-20,13,5,3440 - Decoto/84 NB,0.75
2021-12-20,13,5,3450 - Whipple NB,0.75
2021-12-20,13,5,3460 - Hesperian/238 NB,4.0
2021-12-20,13,10,3420 - Auto Mall NB,0.5
2021-12-20,13,10,3430 - Mowry NB,1.0
2021-12-20,13,10,3440 - Decoto/84 NB,0.75
2021-12-20,13,10,3450 - Whipple NB,0.75
2021-12-20,13,10,3460 - Hesperian/238 NB,5.0
2021-12-20,13,15,3420 - Auto Mall NB,0.5
2021-12-20,13,15,3430 - Mowry NB,0.75
2021-12-20,13,15,3440 - Decoto/84 NB,1.0
2021-12-20,13,15,3450 - Whipple NB,0.75
2021-12-20,13,15,3460 - Hesperian/238 NB,6.0
2021-12-20,13,20,3420 - Auto Mall NB,0.5
2021-12-20,13,20,3430 - Mowry NB,0.75
2021-12-20,13,20,3440 - Decoto/84 NB,0.75
2021-12-20,13,20,3450 - Whipple NB,1.0
2021-12-20,13,20,3460 - Hesperian/238 NB,5.0
2021-12-20,13,25,3420 - Auto Mall NB,0.5
2021-12-20,13,25,3430 - Mowry NB,0.75
2021-12-20,13,25,3440 - Decoto/84 NB,0.75
2021-12-20,13,25,3450 - Whipple NB,1.25
2021-12-20,13,25,3460 - Hesperian/238 NB,4.0
2021-12-20,13,30,3420 - Auto Mall NB,0.5
2021-12-20,13,30,3430 - Mowry NB,1.0
2021-12-20,13,30,3440 - Decoto/84 NB,0.75
2021-12-20,13,30,3450 - Whipple NB,0.75
2021-12-20,13,30,3460 - Hesperian/238 NB,3.0
2021-12-20,13,35,3420 - Auto Mall NB,0.5
2021-12-20,13,35,3430 - Mowry NB,1.0
2021-12-20,13,35,3440 - Decoto/84 NB,0.75
2021-12-20,13,35,3450 - Whipple NB,0.75
2021-12-20,13,35,3460 - Hesperian/238 NB,2.5
2021-12-20,13,40,3420 - Auto Mall NB,0.5
2021-12-20,13,40,3430 - Mowry NB,1.0
2021-12-20,13,40,3440 - Decoto/84 NB,0.75
2021-12-20,13,40,3450 - Whipple NB,0.75
2021-12-20,13,40,3460 - Hesperian/238 NB,3.5
2021-12-20,13,45,3420 - Auto Mall NB,0.75
2021-12-20,13,45,3430 - Mowry NB,1.0
2021-12-20,13,45,3440 - Decoto/84 NB,1.25
2021-12-20,13,45,3450 - Whipple NB,1.0
2021-12-20,13,45,3460 - Hesperian/238 NB,4.5
2021-12-20,13,50,3420 - Auto Mall NB,0.5
2021-12-20,13,50,3430 - Mowry NB,1.0
2021-12-20,13,50,3440 - Decoto/84 NB,1.5
2021-12-20,13,50,3450 - Whipple NB,1.25
2021-12-20,13,50,3460 - Hesperian/238 NB,5.5
2021-12-20,13,55,3420 - Auto Mall NB,0.75
2021-12-20,13,55,3430 - Mowry NB,1.0
2021-12-20,13,55,3440 - Decoto/84 NB,1.0
2021-12-20,13,55,3450 - Whipple NB,1.75
2021-12-20,13,55,3460 - Hesperian/238 NB,6.5
2021-12-20,14,0,3420 - Auto Mall NB,0.75
2021-12-20,14,0,3430 - Mowry NB,1.0
2021-12-20,14,0,3440 - Decoto/84 NB,0.75
2021-12-20,14,0,3450 - Whipple NB,1.25
2021-12-20,14,0,3460 - Hesperian/238 NB,5.5
2021-12-20,14,5,3420 - Auto Mall NB,0.75
2021-12-20,14,5,3430 - Mowry NB,1.0
2021-12-20,14,5,3440 - Decoto/84 NB,1.0
2021-12-20,14,5,3450 - Whipple NB,1.5
2021-12-20,14,5,3460 - Hesperian/238 NB,4.5
2021-12-20,14,10,3420 - Auto Mall NB,0.75
2021-12-20,14,10,3430 - Mowry NB,1.5
2021-12-20,14,10,3440 - Decoto/84 NB,1.0
2021-12-20,14,10,3450 - Whipple NB,2.5
2021-12-20,14,10,3460 - Hesperian/238 NB,5.5
2021-12-20,14,15,3420 - Auto Mall NB,0.75
2021-12-20,14,15,3430 - Mowry NB,1.75
2021-12-20,14,15,3440 - Decoto/84 NB,1.25
2021-12-20,14,15,3450 - Whipple NB,1.75
2021-12-20,14,15,3460 - Hesperian/238 NB,6.5
2021-12-20,14,20,3420 - Auto Mall NB,1.0
2021-12-20,14,20,3430 - Mowry NB,1.75
2021-12-20,14,20,3440 - Decoto/84 NB,1.0
2021-12-20,14,20,3450 - Whipple NB,2.5
2021-12-20,14,20,3460 - Hesperian/238 NB,5.5
2021-12-20,14,25,3420 - Auto Mall NB,1.0
2021-12-20,14,25,3430 - Mowry NB,2.0
