Date,Hour,Avg_total_toll
2021-08-22,10,
2021-08-22,11,
2021-08-22,12,
2021-08-22,13,
2021-08-22,14,
2021-08-22,15,
2021-08-22,16,
2021-08-22,17,
2021-08-22,18,
2021-08-22,19,
2021-08-22,20,
2021-08-22,21,
2021-08-22,22,
2021-08-22,23,
2021-08-23,0,
2021-08-23,1,
2021-08-23,2,
2021-08-23,3,
2021-08-23,4,
2021-08-23,5,0.7708333333333334
2021-08-23,6,0.8958333333333334
2021-08-23,7,1.5625
2021-08-23,8,1.9166666666666667
2021-08-23,9,0.8958333333333334
2021-08-23,10,0.8541666666666666
2021-08-23,11,1.0
2021-08-23,12,2.5416666666666665
2021-08-23,13,2.8541666666666665
2021-08-23,14,3.8333333333333335
2021-08-23,15,6.409090909090909
2021-08-23,16,6.416666666666667
2021-08-23,17,6.416666666666667
2021-08-23,18,4.729166666666667
2021-08-23,19,1.2272727272727273
2021-08-23,20,
2021-08-23,21,
2021-08-23,22,
2021-08-23,23,
2021-08-24,0,
2021-08-24,1,
2021-08-24,2,
2021-08-24,3,
2021-08-24,4,
2021-08-24,5,0.75
2021-08-24,6,0.9791666666666666
2021-08-24,7,1.5208333333333333
2021-08-24,8,1.8541666666666667
2021-08-24,9,1.0833333333333333
2021-08-24,10,0.8958333333333334
2021-08-24,11,0.9791666666666666
2021-08-24,12,1.6458333333333333
2021-08-24,13,2.8214285714285716
2021-08-24,14,5.521428571428571
2021-08-24,15,6.916666666666667
2021-08-24,16,7.0
2021-08-24,17,6.5
2021-08-24,18,5.208333333333333
2021-08-24,19,1.1136363636363635
2021-08-24,20,
2021-08-24,21,
2021-08-24,22,
2021-08-24,23,
2021-08-25,0,
2021-08-25,1,
2021-08-25,2,
2021-08-25,3,
2021-08-25,4,
2021-08-25,5,0.75
2021-08-25,6,0.9583333333333334
2021-08-25,7,1.5208333333333333
2021-08-25,8,1.9791666666666667
2021-08-25,9,0.9583333333333334
2021-08-25,10,0.875
2021-08-25,11,0.9375
2021-08-25,12,1.8958333333333333
2021-08-25,13,2.9375
2021-08-25,14,6.416666666666667
2021-08-25,15,7.0
2021-08-25,16,7.0
2021-08-25,17,7.0
2021-08-25,18,6.666666666666667
2021-08-25,19,2.0
2021-08-25,20,
2021-08-25,21,
2021-08-25,22,
2021-08-25,23,
2021-08-26,0,
2021-08-26,1,
2021-08-26,2,
2021-08-26,3,
2021-08-26,4,
2021-08-26,5,0.75
2021-08-26,6,0.9583333333333334
2021-08-26,7,1.8541666666666667
2021-08-26,8,4.1875
2021-08-26,9,2.3541666666666665
2021-08-26,10,0.9791666666666666
2021-08-26,11,1.1041666666666667
2021-08-26,12,2.1041666666666665
2021-08-26,13,4.6875
2021-08-26,14,6.791666666666667
2021-08-26,15,7.0
2021-08-26,16,7.0
2021-08-26,17,7.0
2021-08-26,18,4.645833333333333
2021-08-26,19,1.9318181818181819
2021-08-26,20,
2021-08-26,21,
2021-08-26,22,
2021-08-26,23,
2021-08-27,0,
2021-08-27,1,
2021-08-27,2,
2021-08-27,3,
2021-08-27,4,
2021-08-27,5,0.75
2021-08-27,6,0.9166666666666666
2021-08-27,7,1.9166666666666667
2021-08-27,8,3.4375
2021-08-27,9,1.3958333333333333
2021-08-27,10,1.1041666666666667
2021-08-27,11,1.4166666666666667
2021-08-27,12,4.545454545454546
2021-08-27,13,4.972222222222222
2021-08-27,14,7.0
2021-08-27,15,7.0
2021-08-27,16,7.0
2021-08-27,17,7.0
2021-08-27,18,7.0
2021-08-27,19,4.959677419354839
2021-08-27,20,
2021-08-27,21,
2021-08-27,22,
2021-08-27,23,
2021-08-28,0,
2021-08-28,1,
2021-08-28,2,
2021-08-28,3,
2021-08-28,4,
2021-08-28,5,
2021-08-28,6,
2021-08-28,7,
2021-08-28,8,
2021-08-28,9,
2021-08-28,10,
2021-08-28,11,
2021-08-28,12,
2021-08-28,13,
2021-08-28,14,
2021-08-28,15,
2021-08-28,16,
2021-08-28,17,
2021-08-28,18,
2021-08-28,19,
2021-08-28,20,
2021-08-28,21,
2021-08-28,22,
2021-08-28,23,
2021-08-29,0,
2021-08-29,1,
2021-08-29,2,
2021-08-29,3,
2021-08-29,4,
2021-08-29,5,
2021-08-29,6,
2021-08-29,7,
2021-08-29,8,
2021-08-29,9,
2021-08-29,10,
2021-08-29,11,
2021-08-29,12,
2021-08-29,13,
2021-08-29,14,
2021-08-29,15,
2021-08-29,16,
2021-08-29,17,
2021-08-29,18,
2021-08-29,19,
2021-08-29,20,
2021-08-29,21,
2021-08-29,22,
2021-08-29,23,
2021-08-30,0,
2021-08-30,1,
2021-08-30,2,
2021-08-30,3,
2021-08-30,4,
2021-08-30,5,0.7708333333333334
2021-08-30,6,0.8958333333333334
2021-08-30,7,1.5833333333333333
2021-08-30,8,1.6875
2021-08-30,9,0.875
2021-08-30,10,0.8958333333333334
2021-08-30,11,0.9583333333333334
2021-08-30,12,1.2291666666666667
2021-08-30,13,2.125
2021-08-30,14,4.270833333333333
2021-08-30,15,6.666666666666667
2021-08-30,16,6.166666666666667
2021-08-30,17,5.958333333333333
2021-08-30,18,3.0625
2021-08-30,19,1.1136363636363635
2021-08-30,20,
2021-08-30,21,
2021-08-30,22,
2021-08-30,23,
2021-08-31,0,
2021-08-31,1,
2021-08-31,2,
2021-08-31,3,
2021-08-31,4,
2021-08-31,5,0.75
2021-08-31,6,0.9583333333333334
2021-08-31,7,1.7916666666666667
2021-08-31,8,2.5
2021-08-31,9,0.9583333333333334
2021-08-31,10,0.9583333333333334
2021-08-31,11,0.9583333333333334
2021-08-31,12,1.5
2021-08-31,13,2.1041666666666665
2021-08-31,14,5.020833333333333
2021-08-31,15,7.0
2021-08-31,16,7.0
2021-08-31,17,6.916666666666667
2021-08-31,18,5.0
2021-08-31,19,1.5227272727272727
2021-08-31,20,
2021-08-31,21,
2021-08-31,22,
2021-08-31,23,
2021-09-01,0,
2021-09-01,1,
2021-09-01,2,
2021-09-01,3,
2021-09-01,4,
2021-09-01,5,0.75
2021-09-01,6,1.1041666666666667
2021-09-01,7,6.0
2021-09-01,8,4.318181818181818
2021-09-01,9,1.7291666666666667
2021-09-01,10,0.9166666666666666
2021-09-01,11,1.0
2021-09-01,12,1.2727272727272727
2021-09-01,13,2.4166666666666665
2021-09-01,14,6.583333333333333
2021-09-01,15,6.916666666666667
2021-09-01,16,7.0
2021-09-01,17,6.75
2021-09-01,18,4.625
2021-09-01,19,2.0
2021-09-01,20,
2021-09-01,21,
2021-09-01,22,
2021-09-01,23,
2021-09-02,0,
2021-09-02,1,
2021-09-02,2,
2021-09-02,3,
2021-09-02,4,
2021-09-02,5,0.75
2021-09-02,6,1.0416666666666667
2021-09-02,7,1.7708333333333333
2021-09-02,8,1.5416666666666667
2021-09-02,9,0.9583333333333334
2021-09-02,10,1.0208333333333333
2021-09-02,11,1.1875
2021-09-02,12,2.4583333333333335
2021-09-02,13,4.375
2021-09-02,14,6.5625
2021-09-02,15,7.0
2021-09-02,16,7.0
2021-09-02,17,6.916666666666667
2021-09-02,18,6.416666666666667
2021-09-02,19,2.4545454545454546
2021-09-02,20,
2021-09-02,21,
2021-09-02,22,
2021-09-02,23,
2021-09-03,0,
2021-09-03,1,
2021-09-03,2,
2021-09-03,3,
2021-09-03,4,
2021-09-03,5,0.75
2021-09-03,6,0.9375
2021-09-03,7,2.3125
2021-09-03,8,4.416666666666667
2021-09-03,9,1.0208333333333333
2021-09-03,10,1.25
2021-09-03,11,2.8333333333333335
2021-09-03,12,4.291666666666667
2021-09-03,13,6.583333333333333
2021-09-03,14,7.0
2021-09-03,15,7.0
2021-09-03,16,7.0
2021-09-03,17,7.0
2021-09-03,18,4.583333333333333
2021-09-03,19,2.7045454545454546
2021-09-03,20,
2021-09-03,21,
2021-09-03,22,
2021-09-03,23,
2021-09-04,0,
2021-09-04,1,
2021-09-04,2,
2021-09-04,3,
2021-09-04,4,
2021-09-04,5,
2021-09-04,6,
2021-09-04,7,
2021-09-04,8,
2021-09-04,9,
2021-09-04,10,
2021-09-04,11,
2021-09-04,12,
2021-09-04,13,
2021-09-04,14,
2021-09-04,15,
2021-09-04,16,
2021-09-04,17,
2021-09-04,18,
2021-09-04,19,
2021-09-04,20,
2021-09-04,21,
2021-09-04,22,
2021-09-04,23,
2021-09-05,0,
2021-09-05,1,
2021-09-05,2,
2021-09-05,3,
2021-09-05,4,
2021-09-05,5,
2021-09-05,6,
2021-09-05,7,
2021-09-05,8,
2021-09-05,9,
2021-09-05,10,
2021-09-05,11,
2021-09-05,12,
2021-09-05,13,
2021-09-05,14,
2021-09-05,15,
2021-09-05,16,
2021-09-05,17,
2021-09-05,18,
2021-09-05,19,
2021-09-05,20,
2021-09-05,21,
2021-09-05,22,
2021-09-05,23,
2021-09-06,0,
2021-09-06,1,
2021-09-06,2,
2021-09-06,3,
2021-09-06,4,
2021-09-06,5,
2021-09-06,6,
2021-09-06,7,
2021-09-06,8,
2021-09-06,9,
2021-09-06,10,
2021-09-06,11,
2021-09-06,12,
2021-09-06,13,
2021-09-06,14,
2021-09-06,15,
2021-09-06,16,
2021-09-06,17,
2021-09-06,18,
2021-09-06,19,
2021-09-06,20,
2021-09-06,21,
2021-09-06,22,
2021-09-06,23,
2021-09-07,0,
2021-09-07,1,
2021-09-07,2,
2021-09-07,3,
2021-09-07,4,
2021-09-07,5,0.75
2021-09-07,6,0.9791666666666666
2021-09-07,7,2.1041666666666665
2021-09-07,8,2.3125
2021-09-07,9,1.0625
2021-09-07,10,0.9375
2021-09-07,11,0.9791666666666666
2021-09-07,12,1.3958333333333333
2021-09-07,13,2.5833333333333335
2021-09-07,14,4.75
2021-09-07,15,6.916666666666667
2021-09-07,16,6.666666666666667
2021-09-07,17,6.5
2021-09-07,18,4.645833333333333
2021-09-07,19,1.0227272727272727
2021-09-07,20,
2021-09-07,21,
2021-09-07,22,
2021-09-07,23,
2021-09-08,0,
2021-09-08,1,
2021-09-08,2,
2021-09-08,3,
2021-09-08,4,
2021-09-08,5,0.75
2021-09-08,6,1.0416666666666667
2021-09-08,7,1.6875
2021-09-08,8,2.125
2021-09-08,9,1.125
2021-09-08,10,0.9166666666666666
2021-09-08,11,1.0833333333333333
2021-09-08,12,1.9583333333333333
2021-09-08,13,3.3541666666666665
2021-09-08,14,5.5
2021-09-08,15,7.0
2021-09-08,16,7.0
2021-09-08,17,6.833333333333333
2021-09-08,18,5.875
2021-09-08,19,2.090909090909091
2021-09-08,20,
2021-09-08,21,
2021-09-08,22,
2021-09-08,23,
2021-09-09,0,
2021-09-09,1,
2021-09-09,2,
2021-09-09,3,
2021-09-09,4,
2021-09-09,5,0.75
2021-09-09,6,0.9791666666666666
2021-09-09,7,2.2291666666666665
2021-09-09,8,2.375
2021-09-09,9,1.0
2021-09-09,10,0.9791666666666666
2021-09-09,11,1.3125
2021-09-09,12,2.1041666666666665
2021-09-09,13,2.5416666666666665
2021-09-09,14,5.354166666666667
2021-09-09,15,7.0
2021-09-09,16,7.0
2021-09-09,17,7.0
2021-09-09,18,6.333333333333333
2021-09-09,19,2.2045454545454546
2021-09-09,20,
2021-09-09,21,
2021-09-09,22,
2021-09-09,23,
2021-09-10,0,
2021-09-10,1,
2021-09-10,2,
2021-09-10,3,
2021-09-10,4,
2021-09-10,5,0.75
2021-09-10,6,1.0416666666666667
2021-09-10,7,1.9375
2021-09-10,8,2.25
2021-09-10,9,1.0416666666666667
2021-09-10,10,1.5416666666666667
2021-09-10,11,2.0208333333333335
2021-09-10,12,2.7291666666666665
2021-09-10,13,6.458333333333333
2021-09-10,14,6.833333333333333
2021-09-10,15,6.208333333333333
2021-09-10,16,7.0
2021-09-10,17,7.0
2021-09-10,18,7.0
2021-09-10,19,4.181818181818182
2021-09-10,20,
2021-09-10,21,
2021-09-10,22,
2021-09-10,23,
2021-09-11,0,
2021-09-11,1,
2021-09-11,2,
2021-09-11,3,
2021-09-11,4,
2021-09-11,5,
2021-09-11,6,
2021-09-11,7,
2021-09-11,8,
2021-09-11,9,
2021-09-11,10,
2021-09-11,11,
2021-09-11,12,
2021-09-11,13,
2021-09-11,14,
2021-09-11,15,
2021-09-11,16,
2021-09-11,17,
2021-09-11,18,
2021-09-11,19,
2021-09-11,20,
2021-09-11,21,
2021-09-11,22,
2021-09-11,23,
2021-09-12,0,
2021-09-12,1,
2021-09-12,2,
2021-09-12,3,
2021-09-12,4,
2021-09-12,5,
2021-09-12,6,
2021-09-12,7,
2021-09-12,8,
2021-09-12,9,
2021-09-12,10,
2021-09-12,11,
2021-09-12,12,
2021-09-12,13,
2021-09-12,14,
2021-09-12,15,
2021-09-12,16,
2021-09-12,17,
2021-09-12,18,
2021-09-12,19,
2021-09-12,20,
2021-09-12,21,
2021-09-12,22,
2021-09-12,23,
2021-09-13,0,
2021-09-13,1,
2021-09-13,2,
2021-09-13,3,
2021-09-13,4,
2021-09-13,5,0.75
2021-09-13,6,0.9375
2021-09-13,7,1.9375
2021-09-13,8,2.4375
2021-09-13,9,1.0
2021-09-13,10,0.8958333333333334
2021-09-13,11,0.9166666666666666
2021-09-13,12,1.3958333333333333
2021-09-13,13,2.3958333333333335
2021-09-13,14,5.333333333333333
2021-09-13,15,7.0
2021-09-13,16,6.666666666666667
2021-09-13,17,4.875
2021-09-13,18,2.9791666666666665
2021-09-13,19,1.1136363636363635
2021-09-13,20,
2021-09-13,21,
2021-09-13,22,
2021-09-13,23,
2021-09-14,0,
2021-09-14,1,
2021-09-14,2,
2021-09-14,3,
2021-09-14,4,
2021-09-14,5,0.75
2021-09-14,6,0.9583333333333334
2021-09-14,7,2.1875
2021-09-14,8,2.8125
2021-09-14,9,1.2291666666666667
2021-09-14,10,0.9583333333333334
2021-09-14,11,1.25
2021-09-14,12,2.1875
2021-09-14,13,3.6875
2021-09-14,14,5.979166666666667
2021-09-14,15,7.0
2021-09-14,16,7.0
2021-09-14,17,6.666666666666667
2021-09-14,18,4.166666666666667
2021-09-14,19,1.6363636363636365
2021-09-14,20,
2021-09-14,21,
2021-09-14,22,
2021-09-14,23,
2021-09-15,0,
2021-09-15,1,
2021-09-15,2,
2021-09-15,3,
2021-09-15,4,
2021-09-15,5,0.75
2021-09-15,6,0.9375
2021-09-15,7,2.1041666666666665
2021-09-15,8,2.4791666666666665
2021-09-15,9,0.9791666666666666
2021-09-15,10,0.9166666666666666
2021-09-15,11,1.0833333333333333
2021-09-15,12,2.0
2021-09-15,13,3.375
2021-09-15,14,6.541666666666667
2021-09-15,15,6.5
2021-09-15,16,6.291666666666667
2021-09-15,17,7.0
2021-09-15,18,7.0
2021-09-15,19,4.25
2021-09-15,20,
2021-09-15,21,
2021-09-15,22,
2021-09-15,23,
2021-09-16,0,
2021-09-16,1,
2021-09-16,2,
2021-09-16,3,
2021-09-16,4,
2021-09-16,5,0.75
2021-09-16,6,1.0208333333333333
2021-09-16,7,1.9166666666666667
2021-09-16,8,1.8958333333333333
2021-09-16,9,0.9583333333333334
2021-09-16,10,0.9375
2021-09-16,11,1.0208333333333333
2021-09-16,12,1.6590909090909092
2021-09-16,13,3.1875
2021-09-16,14,6.666666666666667
2021-09-16,15,7.0
2021-09-16,16,7.0
2021-09-16,17,7.0
2021-09-16,18,7.0
2021-09-16,19,4.340909090909091
2021-09-16,20,
2021-09-16,21,
2021-09-16,22,
2021-09-16,23,
2021-09-17,0,
2021-09-17,1,
2021-09-17,2,
2021-09-17,3,
2021-09-17,4,
2021-09-17,5,0.75
2021-09-17,6,0.9375
2021-09-17,7,1.4583333333333333
2021-09-17,8,1.3125
2021-09-17,9,1.0625
2021-09-17,10,1.3958333333333333
2021-09-17,11,1.4375
2021-09-17,12,4.090909090909091
2021-09-17,13,3.9375
2021-09-17,14,4.645833333333333
2021-09-17,15,7.0
2021-09-17,16,7.0
2021-09-17,17,7.0
2021-09-17,18,7.0
2021-09-17,19,7.0
2021-09-17,20,
2021-09-17,21,
2021-09-17,22,
2021-09-17,23,
2021-09-18,0,
2021-09-18,1,
2021-09-18,2,
2021-09-18,3,
2021-09-18,4,
2021-09-18,5,
2021-09-18,6,
2021-09-18,7,
2021-09-18,8,
2021-09-18,9,
2021-09-18,10,
2021-09-18,11,
2021-09-18,12,
2021-09-18,13,
2021-09-18,14,
2021-09-18,15,
2021-09-18,16,
2021-09-18,17,
2021-09-18,18,
2021-09-18,19,
2021-09-18,20,
2021-09-18,21,
2021-09-18,22,
2021-09-18,23,
2021-09-19,0,
2021-09-19,1,
2021-09-19,2,
2021-09-19,3,
2021-09-19,4,
2021-09-19,5,
2021-09-19,6,
2021-09-19,7,
2021-09-19,8,
2021-09-19,9,
2021-09-19,10,
2021-09-19,11,
2021-09-19,12,
2021-09-19,13,
2021-09-19,14,
2021-09-19,15,
2021-09-19,16,
2021-09-19,17,
2021-09-19,18,
2021-09-19,19,
2021-09-19,20,
2021-09-19,21,
2021-09-19,22,
2021-09-19,23,
2021-09-20,0,
2021-09-20,1,
2021-09-20,2,
2021-09-20,3,
2021-09-20,4,
2021-09-20,5,0.75
2021-09-20,6,0.8958333333333334
2021-09-20,7,1.625
2021-09-20,8,2.2083333333333335
2021-09-20,9,1.2083333333333333
2021-09-20,10,1.1875
2021-09-20,11,1.0
2021-09-20,12,1.3958333333333333
2021-09-20,13,2.6875
2021-09-20,14,5.291666666666667
2021-09-20,15,7.0
2021-09-20,16,6.916666666666667
2021-09-20,17,6.333333333333333
2021-09-20,18,2.75
2021-09-20,19,1.1363636363636365
2021-09-20,20,
2021-09-20,21,
2021-09-20,22,
2021-09-20,23,
2021-09-21,0,
2021-09-21,1,
2021-09-21,2,
2021-09-21,3,
2021-09-21,4,
2021-09-21,5,0.75
2021-09-21,6,1.05
2021-09-21,7,2.2083333333333335
2021-09-21,8,3.4583333333333335
2021-09-21,9,1.0833333333333333
2021-09-21,10,0.8958333333333334
2021-09-21,11,1.0208333333333333
2021-09-21,12,1.1041666666666667
2021-09-21,13,3.25
2021-09-21,14,5.833333333333333
2021-09-21,15,7.0
2021-09-21,16,6.916666666666667
2021-09-21,17,6.666666666666667
2021-09-21,18,6.458333333333333
2021-09-21,19,1.7727272727272727
2021-09-21,20,
2021-09-21,21,
2021-09-21,22,
2021-09-21,23,
2021-09-22,0,
2021-09-22,1,
2021-09-22,2,
2021-09-22,3,
2021-09-22,4,
2021-09-22,5,0.7916666666666666
2021-09-22,6,0.9375
2021-09-22,7,1.9583333333333333
2021-09-22,8,2.5833333333333335
2021-09-22,9,1.125
2021-09-22,10,0.9166666666666666
2021-09-22,11,1.0
2021-09-22,12,1.625
2021-09-22,13,3.0625
2021-09-22,14,5.958333333333333
2021-09-22,15,7.0
2021-09-22,16,7.0
2021-09-22,17,7.0
2021-09-22,18,5.4375
2021-09-22,19,2.977272727272727
2021-09-22,20,
2021-09-22,21,
2021-09-22,22,
2021-09-22,23,
2021-09-23,0,
2021-09-23,1,
2021-09-23,2,
2021-09-23,3,
2021-09-23,4,
2021-09-23,5,0.75
2021-09-23,6,0.9791666666666666
2021-09-23,7,2.1458333333333335
2021-09-23,8,3.1458333333333335
2021-09-23,9,1.0208333333333333
2021-09-23,10,1.0416666666666667
2021-09-23,11,1.1458333333333333
2021-09-23,12,2.448529411764706
2021-09-23,13,3.5785714285714287
2021-09-23,14,6.5
2021-09-23,15,7.0
2021-09-23,16,6.972972972972973
2021-09-23,17,7.0
2021-09-23,18,5.5
2021-09-23,19,1.8863636363636365
2021-09-23,20,
2021-09-23,21,
2021-09-23,22,
2021-09-23,23,
2021-09-24,0,
2021-09-24,1,
2021-09-24,2,
2021-09-24,3,
2021-09-24,4,
2021-09-24,5,0.75
2021-09-24,6,0.9166666666666666
2021-09-24,7,1.6041666666666667
2021-09-24,8,1.6666666666666667
2021-09-24,9,0.9166666666666666
2021-09-24,10,1.4583333333333333
2021-09-24,11,1.7916666666666667
2021-09-24,12,3.4375
2021-09-24,13,4.479166666666667
2021-09-24,14,7.0
2021-09-24,15,7.0
2021-09-24,16,7.0
2021-09-24,17,7.0
2021-09-24,18,6.916666666666667
2021-09-24,19,5.7727272727272725
2021-09-24,20,
2021-09-24,21,
2021-09-24,22,
2021-09-24,23,
2021-09-25,0,
2021-09-25,1,
2021-09-25,2,
2021-09-25,3,
2021-09-25,4,
2021-09-25,5,
2021-09-25,6,
2021-09-25,7,
2021-09-25,8,
2021-09-25,9,
2021-09-25,10,
2021-09-25,11,
2021-09-25,12,
2021-09-25,13,
2021-09-25,14,
2021-09-25,15,
2021-09-25,16,
2021-09-25,17,
2021-09-25,18,
2021-09-25,19,
2021-09-25,20,
2021-09-25,21,
2021-09-25,22,
2021-09-25,23,
2021-09-26,0,
2021-09-26,1,
2021-09-26,2,
2021-09-26,3,
2021-09-26,4,
2021-09-26,5,
2021-09-26,6,
2021-09-26,7,
2021-09-26,8,
2021-09-26,9,
2021-09-26,10,
2021-09-26,11,
2021-09-26,12,
2021-09-26,13,
2021-09-26,14,
2021-09-26,15,
2021-09-26,16,
2021-09-26,17,
2021-09-26,18,
2021-09-26,19,
2021-09-26,20,
2021-09-26,21,
2021-09-26,22,
2021-09-26,23,
2021-09-27,0,
2021-09-27,1,
2021-09-27,2,
2021-09-27,3,
2021-09-27,4,
2021-09-27,5,0.75
2021-09-27,6,0.9791666666666666
2021-09-27,7,2.2083333333333335
2021-09-27,8,2.6041666666666665
2021-09-27,9,0.9375
2021-09-27,10,0.8958333333333334
2021-09-27,11,0.9375
2021-09-27,12,1.125
2021-09-27,13,1.7291666666666667
2021-09-27,14,5.5625
2021-09-27,15,7.0
2021-09-27,16,6.25
2021-09-27,17,5.35
2021-09-27,18,3.8125
2021-09-27,19,1.1818181818181819
2021-09-27,20,
2021-09-27,21,
2021-09-27,22,
2021-09-27,23,
2021-09-28,0,
2021-09-28,1,
2021-09-28,2,
2021-09-28,3,
2021-09-28,4,
2021-09-28,5,0.75
2021-09-28,6,0.9791666666666666
2021-09-28,7,2.0208333333333335
2021-09-28,8,1.9375
2021-09-28,9,1.0208333333333333
2021-09-28,10,0.8958333333333334
2021-09-28,11,0.9594594594594594
2021-09-28,12,1.4583333333333333
2021-09-28,13,2.3125
2021-09-28,14,5.708333333333333
2021-09-28,15,7.0
2021-09-28,16,7.0
2021-09-28,17,6.916666666666667
2021-09-28,18,5.875
2021-09-28,19,2.1136363636363638
2021-09-28,20,
2021-09-28,21,
2021-09-28,22,
2021-09-28,23,
2021-09-29,0,
2021-09-29,1,
2021-09-29,2,
2021-09-29,3,
2021-09-29,4,
2021-09-29,5,0.75
2021-09-29,6,0.9375
2021-09-29,7,1.75
2021-09-29,8,2.3333333333333335
2021-09-29,9,1.0625
2021-09-29,10,0.9791666666666666
2021-09-29,11,0.9583333333333334
2021-09-29,12,1.7954545454545454
2021-09-29,13,3.6666666666666665
2021-09-29,14,7.0
2021-09-29,15,7.0
2021-09-29,16,7.0
2021-09-29,17,6.916666666666667
2021-09-29,18,6.75
2021-09-29,19,3.4318181818181817
2021-09-29,20,
2021-09-29,21,
2021-09-29,22,
2021-09-29,23,
2021-09-30,0,
2021-09-30,1,
2021-09-30,2,
2021-09-30,3,
2021-09-30,4,
2021-09-30,5,0.75
2021-09-30,6,1.0208333333333333
2021-09-30,7,2.4791666666666665
2021-09-30,8,4.208333333333333
2021-09-30,9,1.4583333333333333
2021-09-30,10,1.2291666666666667
2021-09-30,11,1.125
2021-09-30,12,1.0
2021-10-01,7,1.9166666666666667
2021-10-01,8,2.3125
2021-10-01,9,1.4791666666666667
2021-10-01,10,2.5833333333333335
2021-10-01,11,2.0
2021-10-01,12,2.4
2021-10-01,13,6.375
2021-10-01,14,7.0
2021-10-01,15,7.0
2021-10-01,16,7.0
2021-10-01,17,6.35
2021-10-01,18,7.0
2021-10-01,19,7.0
2021-10-01,20,
2021-10-01,21,
2021-10-01,22,
2021-10-01,23,
2021-10-02,0,
2021-10-02,1,
2021-10-02,2,
2021-10-02,3,
2021-10-02,4,
2021-10-02,5,
2021-10-02,6,
2021-10-02,7,
2021-10-02,8,
2021-10-02,9,
2021-10-02,10,
2021-10-02,11,
2021-10-02,12,
2021-10-02,13,
2021-10-02,14,
2021-10-02,15,
2021-10-02,16,
2021-10-02,17,
2021-10-02,18,
2021-10-02,19,
2021-10-02,20,
2021-10-02,21,
2021-10-02,22,
2021-10-02,23,
2021-10-03,0,
2021-10-03,1,
2021-10-03,2,
2021-10-03,3,
2021-10-03,4,
2021-10-03,5,
2021-10-03,6,
2021-10-03,7,
2021-10-03,8,
2021-10-03,9,
2021-10-03,10,
2021-10-03,11,
2021-10-03,12,
2021-10-03,13,
2021-10-03,14,
2021-10-03,15,
2021-10-03,16,
2021-10-03,17,
2021-10-03,18,
2021-10-03,19,
2021-10-03,20,
2021-10-03,21,
2021-10-03,22,
2021-10-03,23,
2021-10-04,0,
2021-10-04,1,
2021-10-04,2,
2021-10-04,3,
2021-10-04,4,
2021-10-04,5,0.7708333333333334
2021-10-04,6,0.9791666666666666
2021-10-04,7,1.5416666666666667
2021-10-04,8,2.0833333333333335
2021-10-04,9,0.9375
2021-10-04,10,0.9166666666666666
2021-10-04,11,1.0416666666666667
2021-10-04,12,1.625
2021-10-04,13,2.4583333333333335
2021-10-04,14,4.979166666666667
2021-10-04,15,6.916666666666667
2021-10-04,16,6.833333333333333
2021-10-04,17,4.270833333333333
2021-10-04,18,2.5625
2021-10-04,19,0.9772727272727273
2021-10-04,20,
2021-10-04,21,
2021-10-04,22,
2021-10-04,23,
2021-10-05,0,
2021-10-05,1,
2021-10-05,2,
2021-10-05,3,
2021-10-05,4,
2021-10-05,5,0.7708333333333334
2021-10-05,6,0.9583333333333334
2021-10-05,7,1.8333333333333333
2021-10-05,8,2.0208333333333335
2021-10-05,9,1.25
2021-10-05,10,1.0208333333333333
2021-10-05,11,0.9791666666666666
2021-10-05,12,1.6666666666666667
2021-10-05,13,3.0833333333333335
2021-10-05,14,6.541666666666667
2021-10-05,15,7.0
2021-10-05,16,6.833333333333333
2021-10-05,17,6.791666666666667
2021-10-05,18,5.125
2021-10-05,19,3.022727272727273
2021-10-05,20,
2021-10-05,21,
2021-10-05,22,
2021-10-05,23,
2021-10-06,0,
2021-10-06,1,
2021-10-06,2,
2021-10-06,3,
2021-10-06,4,
2021-10-06,5,0.75
2021-10-06,6,1.0625
2021-10-06,7,2.125
2021-10-06,8,2.2708333333333335
2021-10-06,9,0.9791666666666666
2021-10-06,10,0.9166666666666666
2021-10-06,11,0.9375
2021-10-06,12,1.4583333333333333
2021-10-06,13,4.791666666666667
2021-10-06,14,6.666666666666667
2021-10-06,15,7.0
2021-10-06,16,7.0
2021-10-06,17,7.0
2021-10-06,18,6.458333333333333
2021-10-06,19,2.409090909090909
2021-10-06,20,
2021-10-06,21,
2021-10-06,22,
2021-10-06,23,
2021-10-07,0,
2021-10-07,1,
2021-10-07,2,
2021-10-07,3,
2021-10-07,4,
2021-10-07,5,0.75
2021-10-07,6,1.0208333333333333
2021-10-07,7,1.1
2021-10-07,8,5.35
2021-10-07,9,1.1041666666666667
2021-10-07,10,0.9375
2021-10-07,11,1.0416666666666667
2021-10-07,12,3.7083333333333335
2021-10-07,13,7.0
2021-10-07,14,7.0
2021-10-07,15,7.0
2021-10-07,16,7.0
2021-10-07,17,7.0
2021-10-07,18,7.0
2021-10-07,19,4.25
2021-10-07,20,
2021-10-07,21,
2021-10-07,22,
2021-10-07,23,
2021-10-08,0,
2021-10-08,1,
2021-10-08,2,
2021-10-08,3,
2021-10-08,4,
2021-10-08,5,0.75
2021-10-08,6,0.9583333333333334
2021-10-08,7,1.8125
2021-10-08,8,2.6666666666666665
2021-10-08,9,1.1041666666666667
2021-10-08,10,1.1458333333333333
2021-10-08,11,1.7083333333333333
2021-10-08,12,3.4375
2021-10-08,13,6.041666666666667
